sentence_id,token,label
565,thế,I-SYMPTOM
565,hoặc,O
565,Choáng,B-SYMPTOM
565,váng,I-SYMPTOM
565,không,O
565,?,O
566,Chỉ,O
566,là,O
566,Chóng,B-SYMPTOM
566,mặt,I-SYMPTOM
566,nhẹ,I-SYMPTOM
566,và,O
566,cảm,O
566,giác,O
566,Yếu,B-SYMPTOM
566,sức,I-SYMPTOM
566,thôi,O
566,.,O
567,Tiêu,B-SYMPTOM
567,chảy,I-SYMPTOM
567,phân,I-SYMPTOM
567,lỏng,I-SYMPTOM
567,có,O
567,kèm,O
567,theo,O
567,nhầy,B-SYMPTOM
567,không,O
567,?,O
568,Vâng,O
568,!,O
568,Tiêu,B-SYMPTOM
568,chảy,I-SYMPTOM
568,kèm,I-SYMPTOM
568,nhầy,I-SYMPTOM
568,và,O
568,có,O
568,mùi,O
568,hôi,B-SYMPTOM
568,thối,I-SYMPTOM
568,.,O
569,Tôi,O
569,có,O
569,Cảm,B-SYMPTOM
569,giác,I-SYMPTOM
569,mót,I-SYMPTOM
569,rặn,I-SYMPTOM
569,nhưng,O
569,Đi,B-SYMPTOM
569,ngoài,I-SYMPTOM
569,xong,I-SYMPTOM
569,vẫn,I-SYMPTOM
569,không,I-SYMPTOM
569,dễ,I-SYMPTOM
569,chịu,I-SYMPTOM
569,.,O
570,Tôi,O
570,không,O
570,muốn,O
570,Ăn,B-SYMPTOM
570,uống,I-SYMPTOM
570,gì,O
570,cả,O
570,!,O
570,Mất,B-SYMPTOM
570,cảm,I-SYMPTOM
570,giác,I-SYMPTOM
570,thèm,I-SYMPTOM
570,ăn,I-SYMPTOM
570,hoàn,O
570,toàn,O
570,.,O
571,Có,O
571,bị,O
571,Đầy,B-SYMPTOM
571,bụng,I-SYMPTOM
571,sau,I-SYMPTOM
571,ăn,I-SYMPTOM
571,hoặc,O
571,Khó,B-SYMPTOM
571,tiêu,I-SYMPTOM
571,không,O
571,?,O
572,Khó,B-SYMPTOM
572,tiêu,I-SYMPTOM
572,và,O
572,thường,O
572,xuyên,O
572,Ợ,B-SYMPTOM
572,hơi,I-SYMPTOM
572,.,O
573,Tôi,O
573,cảm,O
573,thấy,O
573,Mệt,B-SYMPTOM
573,lả,I-SYMPTOM
573,sau,I-SYMPTOM
573,khi,I-SYMPTOM
573,nôn,I-SYMPTOM
573,hoặc,I-SYMPTOM
573,tiêu,I-SYMPTOM
573,chảy,I-SYMPTOM
573,nhiều,I-SYMPTOM
573,.,O
574,Lượng,O
574,nước,O
574,tiểu,O
574,thế,O
574,nào,O
574,?,O
574,Nước,B-SYMPTOM
574,tiểu,I-SYMPTOM
574,đậm,I-SYMPTOM
574,màu,I-SYMPTOM
574,hay,O
574,Đi,B-SYMPTOM
574,tiểu,I-SYMPTOM
574,ít,I-SYMPTOM
574,?,O
575,Đi,B-SYMPTOM
575,tiểu,I-SYMPTOM
575,ít,I-SYMPTOM
575,và,O
575,Nước,B-SYMPTOM
575,tiểu,I-SYMPTOM
575,đậm,I-SYMPTOM
575,màu,I-SYMPTOM
575,hơn,O
575,thường,O
575,.,O
576,Có,O
576,Nhức,B-SYMPTOM
576,mỏi,I-SYMPTOM
576,cơ,I-SYMPTOM
576,hay,O
576,Đau,B-SYMPTOM
576,khớp,I-SYMPTOM
576,nhẹ,I-SYMPTOM
576,không,O
576,?,O
577,Đau,B-SYMPTOM
577,cơ,I-SYMPTOM
577,nhẹ,I-SYMPTOM
577,và,O
577,Nhức,B-SYMPTOM
577,đầu,I-SYMPTOM
577,âm,I-SYMPTOM
577,ỉ,I-SYMPTOM
577,.,O
578,Tôi,O
578,hay,O
578,bị,O
578,Run,B-SYMPTOM
578,nhẹ,I-SYMPTOM
578,do,I-SYMPTOM
578,mất,I-SYMPTOM
578,nước,I-SYMPTOM
578,.,O
579,Bụng,B-SYMPTOM
579,nhạy,I-SYMPTOM
579,cảm,I-SYMPTOM
579,khi,I-SYMPTOM
579,ấn,I-SYMPTOM
579,và,O
579,Tiếng,B-SYMPTOM
579,bụng,I-SYMPTOM
579,sôi,I-SYMPTOM
579,liên,I-SYMPTOM
579,tục,I-SYMPTOM
579,.,O
580,Tôi,O
580,nghĩ,O
580,đây,O
580,là,O
580,một,O
580,đợt,O
580,cấp,O
580,của,O
580,Viêm,B-DISEASE
580,dạ,I-DISEASE
580,dày,I-DISEASE
580,ruột,I-DISEASE
580,.,O
581,Cảm,O
581,giác,O
581,Buồn,B-SYMPTOM
581,nôn,I-SYMPTOM
581,nhẹ,I-SYMPTOM
581,có,O
581,thường,O
581,xuyên,O
581,không,O
581,?,O
582,Thường,O
582,xuyên,O
582,Buồn,B-SYMPTOM
582,nôn,I-SYMPTOM
582,và,O
582,hay,O
582,Nôn,B-SYMPTOM
582,nhiều,I-SYMPTOM
582,lần,I-SYMPTOM
582,.,O
583,Tôi,O
583,bị,O
583,Đau,B-SYMPTOM
583,quặn,I-SYMPTOM
583,trước,I-SYMPTOM
583,khi,I-SYMPTOM
583,đi,I-SYMPTOM
583,ngoài,I-SYMPTOM
583,.,O
584,Da,B-SYMPTOM
584,tái,I-SYMPTOM
584,nhẹ,I-SYMPTOM
584,khi,I-SYMPTOM
584,mất,I-SYMPTOM
584,nước,I-SYMPTOM
584,và,O
584,Da,B-SYMPTOM
584,khô,I-SYMPTOM
584,.,O
585,Tôi,O
585,có,O
585,Cồn,B-SYMPTOM
585,cào,I-SYMPTOM
585,bụng,I-SYMPTOM
585,và,O
585,Sôi,B-SYMPTOM
585,bụng,I-SYMPTOM
585,.,O
586,Bạn,O
586,có,O
586,cảm,O
586,giác,O
586,Rối,B-SYMPTOM
586,loạn,I-SYMPTOM
586,giấc,I-SYMPTOM
586,ngủ,I-SYMPTOM
586,do,I-SYMPTOM
586,đau,I-SYMPTOM
586,bụng,I-SYMPTOM
586,không,O
586,?,O
587,Có,O
587,!,O
587,Tôi,O
587,thấy,O
587,Khó,B-SYMPTOM
587,chịu,I-SYMPTOM
587,vùng,I-SYMPTOM
587,dạ,I-SYMPTOM
587,dày,I-SYMPTOM
587,sau,I-SYMPTOM
587,khi,I-SYMPTOM
587,ăn,I-SYMPTOM
587,.,O
588,Hơi,B-SYMPTOM
588,thở,I-SYMPTOM
588,có,I-SYMPTOM
588,mùi,I-SYMPTOM
588,chua,I-SYMPTOM
588,do,I-SYMPTOM
588,nôn,I-SYMPTOM
588,nhiều,I-SYMPTOM
588,.,O
589,Sốt,B-SYMPTOM
589,đột,I-SYMPTOM
589,ngột,I-SYMPTOM
589,có,O
589,xảy,O
589,ra,O
589,không,O
589,?,O
590,Chỉ,O
590,Sốt,B-SYMPTOM
590,vừa,I-SYMPTOM
590,thôi,O
590,ạ,O
590,.,O
590,Sau,O
590,đó,O
590,Vã,B-SYMPTOM
590,mồ,I-SYMPTOM
590,hôi,I-SYMPTOM
590,khi,I-SYMPTOM
590,sốt,I-SYMPTOM
590,giảm,I-SYMPTOM
590,.,O
591,Tiêu,B-SYMPTOM
591,chảy,I-SYMPTOM
591,phân,I-SYMPTOM
591,nhiều,I-SYMPTOM
591,nước,I-SYMPTOM
591,kèm,O
591,theo,O
591,Đau,B-SYMPTOM
591,bụng,I-SYMPTOM
591,lan,I-SYMPTOM
591,toàn,I-SYMPTOM
591,bộ,I-SYMPTOM
591,bụng,I-SYMPTOM
591,.,O
592,Tôi,O
592,bị,O
592,Mệt,B-SYMPTOM
592,nhẹ,I-SYMPTOM
592,và,O
592,Dễ,B-SYMPTOM
592,mệt,I-SYMPTOM
592,khi,I-SYMPTOM
592,vận,I-SYMPTOM
592,động,I-SYMPTOM
592,.,O
593,Có,O
593,bị,O
593,Chuột,B-SYMPTOM
593,rút,I-SYMPTOM
593,nhẹ,I-SYMPTOM
593,hay,O
593,Rối,B-SYMPTOM
593,loạn,I-SYMPTOM
593,điện,I-SYMPTOM
593,giải,I-SYMPTOM
593,nhẹ,I-SYMPTOM
593,không,O
593,?,O
594,Chỉ,O
594,là,O
594,Cảm,B-SYMPTOM
594,giác,I-SYMPTOM
594,yếu,I-SYMPTOM
594,chân,I-SYMPTOM
594,tay,I-SYMPTOM
594,thôi,O
594,.,O
595,Tôi,O
595,có,O
595,Nôn,B-SYMPTOM
595,ra,I-SYMPTOM
595,dịch,I-SYMPTOM
595,xanh,I-SYMPTOM
595,và,O
595,cảm,O
595,giác,O
595,rất,O
595,Buồn,B-SYMPTOM
595,nôn,I-SYMPTOM
595,dữ,I-SYMPTOM
595,dội,I-SYMPTOM
595,.,O
596,Tôi,O
596,thấy,O
596,Khó,B-SYMPTOM
596,chịu,I-SYMPTOM
596,toàn,I-SYMPTOM
596,thân,I-SYMPTOM
596,và,O
596,Dễ,B-SYMPTOM
596,kích,I-SYMPTOM
596,thích,I-SYMPTOM
596,hoặc,I-SYMPTOM
596,khó,I-SYMPTOM
596,chịu,I-SYMPTOM
596,.,O
597,Đầy,B-SYMPTOM
597,hơi,I-SYMPTOM
597,và,O
597,Chướng,B-SYMPTOM
597,hơi,I-SYMPTOM
597,tăng,I-SYMPTOM
597,về,I-SYMPTOM
597,chiều,I-SYMPTOM
597,làm,O
597,tôi,O
597,mất,O
597,ngủ,O
597,.,O
598,Tôi,O
598,bị,O
598,Tiêu,B-SYMPTOM
598,chảy,I-SYMPTOM
598,có,I-SYMPTOM
598,mùi,I-SYMPTOM
598,chua,I-SYMPTOM
598,và,O
598,cảm,O
598,giác,O
598,Đau,B-SYMPTOM
598,âm,I-SYMPTOM
598,ỉ,I-SYMPTOM
598,vùng,I-SYMPTOM
598,bụng,I-SYMPTOM
598,.,O
599,Anh/chị,O
599,có,O
599,thử,O
599,kiểm,O
599,tra,O
599,Da,B-SYMPTOM
599,khô,I-SYMPTOM
599,hay,O
599,Nước,B-SYMPTOM
599,tiểu,I-SYMPTOM
599,đậm,I-SYMPTOM
599,màu,I-SYMPTOM
599,chưa,O
599,?,O
600,Có,O
600,Da,B-SYMPTOM
600,khô,I-SYMPTOM
600,và,O
600,Đi,B-SYMPTOM
600,tiểu,I-SYMPTOM
600,ít,I-SYMPTOM
600,lắm,O
600,!,O
600,Tôi,O
600,rất,O
600,Khát,B-SYMPTOM
600,nước,I-SYMPTOM
600,nhiều,I-SYMPTOM
600,.,O
601,Chào,O
601,bác,O
601,sĩ,O
601,!,O
601,Tôi,O
601,nghĩ,O
601,mình,O
601,bị,O
601,Thủy,B-DISEASE
601,đậu,I-DISEASE
601,vì,O
601,tôi,O
601,có,O
601,Sốt,B-SYMPTOM
601,nhẹ,I-SYMPTOM
601,hoặc,I-SYMPTOM
601,vừa,I-SYMPTOM
601,.,O
602,Tôi,O
602,cảm,O
602,thấy,O
602,Mệt,B-SYMPTOM
602,mỏi,I-SYMPTOM
602,cả,O
602,ngày,O
602,và,O
602,hầu,O
602,như,O
602,Chán,B-SYMPTOM
602,ăn,I-SYMPTOM
602,.,O
603,Ngoài,O
603,ra,O
603,còn,O
603,có,O
603,Nhức,B-SYMPTOM
603,đầu,I-SYMPTOM
603,nhẹ,I-SYMPTOM
603,và,O
603,Đau,B-SYMPTOM
603,cơ,I-SYMPTOM
603,toàn,I-SYMPTOM
603,thân,I-SYMPTOM
603,nhẹ,I-SYMPTOM
603,.,O
604,Gần,O
604,đây,O
604,tôi,O
604,bị,O
604,Ngứa,B-SYMPTOM
604,da,I-SYMPTOM
604,rất,O
604,nhiều,O
604,và,O
604,xuất,O
604,hiện,O
604,Phát,B-SYMPTOM
604,ban,I-SYMPTOM
604,đỏ,I-SYMPTOM
604,dạng,I-SYMPTOM
604,sẩn,I-SYMPTOM
604,.,O
605,Bác,O
605,sĩ,O
605,cho,O
605,tôi,O
605,hỏi,O
605,",",O
605,Phát,B-SYMPTOM
605,ban,I-SYMPTOM
605,xuất,I-SYMPTOM
605,hiện,I-SYMPTOM
605,đầu,I-SYMPTOM
605,tiên,I-SYMPTOM
605,trên,I-SYMPTOM
605,mặt,I-SYMPTOM
605,–,I-SYMPTOM
605,thân,I-SYMPTOM
605,–,I-SYMPTOM
605,lưng,I-SYMPTOM
605,phải,O
605,không,O
605,?,O
606,Vâng,O
606,!,O
606,Nó,O
606,Sau,B-SYMPTOM
606,đó,I-SYMPTOM
606,lan,I-SYMPTOM
606,ra,I-SYMPTOM
606,tay,I-SYMPTOM
606,chân,I-SYMPTOM
606,.,O
607,Tôi,O
607,thấy,O
607,có,O
607,Mụn,B-SYMPTOM
607,nước,I-SYMPTOM
607,nhỏ,I-SYMPTOM
607,trên,I-SYMPTOM
607,nền,I-SYMPTOM
607,ban,I-SYMPTOM
607,đỏ,I-SYMPTOM
607,.,O
608,Những,O
608,Mụn,B-SYMPTOM
608,nước,I-SYMPTOM
608,hóa,I-SYMPTOM
608,đục,I-SYMPTOM
608,sau,I-SYMPTOM
608,1,I-SYMPTOM
608,–,I-SYMPTOM
608,2,I-SYMPTOM
608,ngày,I-SYMPTOM
608,rồi,O
608,khô,B-SYMPTOM
608,lại,I-SYMPTOM
608,.,O
609,Tôi,O
609,có,O
609,Bóc,B-SYMPTOM
609,vảy,I-SYMPTOM
609,sau,I-SYMPTOM
609,vài,I-SYMPTOM
609,ngày,I-SYMPTOM
609,.,O
610,Điều,O
610,lạ,O
610,là,O
610,Phát,B-SYMPTOM
610,ban,I-SYMPTOM
610,xuất,I-SYMPTOM
610,hiện,I-SYMPTOM
610,theo,I-SYMPTOM
610,từng,I-SYMPTOM
610,đợt,I-SYMPTOM
610,.,O
611,Khi,O
611,tôi,O
611,ra,O
611,mồ,O
611,hôi,O
611,thì,O
611,Ngứa,B-SYMPTOM
611,tăng,I-SYMPTOM
611,lên,O
611,rất,O
611,nhiều,O
611,.,O
612,Trên,O
612,da,O
612,có,O
612,cả,O
612,Ban,B-SYMPTOM
612,đỏ,I-SYMPTOM
612,đi,I-SYMPTOM
612,kèm,I-SYMPTOM
612,mụn,I-SYMPTOM
612,nước,I-SYMPTOM
612,mới,I-SYMPTOM
612,và,O
612,vảy,I-SYMPTOM
612,cũ,I-SYMPTOM
612,.,O
613,Có,O
613,phải,O
613,Sốt,B-SYMPTOM
613,đôi,I-SYMPTOM
613,khi,I-SYMPTOM
613,tăng,I-SYMPTOM
613,nhẹ,I-SYMPTOM
613,khi,I-SYMPTOM
613,phát,I-SYMPTOM
613,ban,I-SYMPTOM
613,xuất,I-SYMPTOM
613,hiện,I-SYMPTOM
613,không,O
613,?,O
614,Tôi,O
614,vẫn,O
614,còn,O
614,Mệt,B-SYMPTOM
614,mỏi,I-SYMPTOM
614,kéo,I-SYMPTOM
614,dài,I-SYMPTOM
614,1,I-SYMPTOM
614,–,I-SYMPTOM
614,2,I-SYMPTOM
614,ngày,I-SYMPTOM
614,.,O
615,Tôi,O
615,kiểm,O
615,tra,O
615,thì,O
615,thấy,O
615,có,O
615,Các,B-SYMPTOM
615,hạch,I-SYMPTOM
615,bạch,I-SYMPTOM
615,huyết,I-SYMPTOM
615,nhẹ,I-SYMPTOM
615,phình,I-SYMPTOM
615,to,I-SYMPTOM
615,.,O
616,Đồng,O
616,thời,O
616,còn,O
616,có,O
616,Cảm,B-SYMPTOM
616,giác,I-SYMPTOM
616,khó,I-SYMPTOM
616,chịu,I-SYMPTOM
616,toàn,I-SYMPTOM
616,thân,I-SYMPTOM
616,nữa,O
616,.,O
617,Lúc,O
617,này,O
617,tôi,O
617,có,O
617,bị,O
617,Đau,B-SYMPTOM
617,bụng,I-SYMPTOM
617,nhẹ,I-SYMPTOM
617,thoáng,I-SYMPTOM
617,qua,I-SYMPTOM
617,.,O
618,Tôi,O
618,cũng,O
618,bị,O
618,Nôn,B-SYMPTOM
618,nhẹ,I-SYMPTOM
618,thoáng,I-SYMPTOM
618,qua,I-SYMPTOM
618,.,O
619,Ngoài,O
619,ra,O
619,còn,O
619,có,O
619,Ho,B-SYMPTOM
619,nhẹ,I-SYMPTOM
619,và,O
619,Chảy,B-SYMPTOM
619,nước,I-SYMPTOM
619,mũi,I-SYMPTOM
619,nhẹ,I-SYMPTOM
619,.,O
620,Dấu,O
620,hiệu,O
620,Mệt,B-SYMPTOM
620,mỏi,I-SYMPTOM
620,và,O
620,Chán,B-SYMPTOM
620,ăn,I-SYMPTOM
620,vẫn,O
620,tiếp,O
620,diễn,O
620,.,O
621,Bác,O
621,sĩ,O
621,có,O
621,nghĩ,O
621,tôi,O
621,bị,O
621,Thủy,B-DISEASE
621,đậu,I-DISEASE
621,không,O
621,ạ,O
621,?,O
622,Tôi,O
622,thấy,O
622,Ngứa,B-SYMPTOM
622,da,I-SYMPTOM
622,nhiều,O
622,nhất,O
622,khi,O
622,Phát,B-SYMPTOM
622,ban,I-SYMPTOM
622,xuất,I-SYMPTOM
622,hiện,I-SYMPTOM
622,.,O
623,Đặc,O
623,trưng,O
623,là,O
623,Mụn,B-SYMPTOM
623,nước,I-SYMPTOM
623,nhỏ,I-SYMPTOM
623,trên,I-SYMPTOM
623,nền,I-SYMPTOM
623,ban,I-SYMPTOM
623,đỏ,I-SYMPTOM
623,.,O
624,Những,O
624,mụn,O
624,nước,O
624,này,O
624,đã,O
624,khô,B-SYMPTOM
624,lại,I-SYMPTOM
624,và,O
624,Bóc,B-SYMPTOM
624,vảy,I-SYMPTOM
624,sau,I-SYMPTOM
624,vài,I-SYMPTOM
624,ngày,I-SYMPTOM
624,.,O
625,Vẫn,O
625,còn,O
625,Đau,B-SYMPTOM
625,cơ,I-SYMPTOM
625,toàn,I-SYMPTOM
625,thân,I-SYMPTOM
625,nhẹ,I-SYMPTOM
625,và,O
625,Nhức,B-SYMPTOM
625,đầu,I-SYMPTOM
625,nhẹ,I-SYMPTOM
625,.,O
626,Sốt,B-SYMPTOM
626,nhẹ,I-SYMPTOM
626,hoặc,I-SYMPTOM
626,vừa,I-SYMPTOM
626,vẫn,O
626,thỉnh,O
626,thoảng,O
626,xuất,O
626,hiện,O
626,.,O
627,Tôi,O
627,thấy,O
627,Cảm,B-SYMPTOM
627,giác,I-SYMPTOM
627,khó,I-SYMPTOM
627,chịu,I-SYMPTOM
627,toàn,I-SYMPTOM
627,thân,I-SYMPTOM
627,tăng,O
627,lên,O
627,.,O
628,Đau,B-SYMPTOM
628,bụng,I-SYMPTOM
628,nhẹ,I-SYMPTOM
628,thoáng,I-SYMPTOM
628,qua,I-SYMPTOM
628,và,O
628,Nôn,B-SYMPTOM
628,nhẹ,I-SYMPTOM
628,thoáng,I-SYMPTOM
628,qua,I-SYMPTOM
628,cũng,O
628,có,O
628,.,O
629,Bác,O
629,sĩ,O
629,xem,O
629,giúp,O
629,tôi,O
629,Phát,B-SYMPTOM
629,ban,I-SYMPTOM
629,xuất,I-SYMPTOM
629,hiện,I-SYMPTOM
629,theo,I-SYMPTOM
629,từng,I-SYMPTOM
629,đợt,I-SYMPTOM
629,thế,O
629,này,O
629,là,O
629,sao,O
629,?,O
630,Tôi,O
630,bị,O
630,Ngứa,B-SYMPTOM
630,tăng,I-SYMPTOM
630,khi,I-SYMPTOM
630,mồ,I-SYMPTOM
630,hôi,I-SYMPTOM
630,nhiều,O
630,lắm,O
630,.,O
631,Triệu,O
631,chứng,O
631,Mệt,B-SYMPTOM
631,mỏi,I-SYMPTOM
631,kéo,I-SYMPTOM
631,dài,I-SYMPTOM
631,và,O
631,Chán,B-SYMPTOM
631,ăn,I-SYMPTOM
631,làm,O
631,tôi,O
631,lo,O
631,lắng,O
631,.,O
632,Phát,B-SYMPTOM
632,ban,I-SYMPTOM
632,đỏ,I-SYMPTOM
632,dạng,I-SYMPTOM
632,sẩn,I-SYMPTOM
632,là,O
632,dấu,O
632,hiệu,O
632,đầu,O
632,tiên,O
632,tôi,O
632,thấy,O
632,.,O
633,Nó,O
633,bắt,O
633,đầu,O
633,trên,B-SYMPTOM
633,mặt,I-SYMPTOM
633,–,I-SYMPTOM
633,thân,I-SYMPTOM
633,–,I-SYMPTOM
633,lưng,I-SYMPTOM
633,rồi,O
633,lan,B-SYMPTOM
633,ra,I-SYMPTOM
633,tay,I-SYMPTOM
633,chân,I-SYMPTOM
633,.,O
634,Hiện,O
634,tại,O
634,tôi,O
634,có,O
634,Ban,B-SYMPTOM
634,đỏ,I-SYMPTOM
634,đi,I-SYMPTOM
634,kèm,I-SYMPTOM
634,mụn,I-SYMPTOM
634,nước,I-SYMPTOM
634,mới,I-SYMPTOM
634,và,O
634,vảy,I-SYMPTOM
634,cũ,I-SYMPTOM
634,.,O
635,Tôi,O
635,có,O
635,Sốt,B-SYMPTOM
635,đôi,I-SYMPTOM
635,khi,I-SYMPTOM
635,tăng,I-SYMPTOM
635,nhẹ,I-SYMPTOM
635,và,O
635,Nhức,B-SYMPTOM
635,đầu,I-SYMPTOM
635,nhẹ,I-SYMPTOM
635,.,O
636,Đau,B-SYMPTOM
636,cơ,I-SYMPTOM
636,toàn,I-SYMPTOM
636,thân,I-SYMPTOM
636,nhẹ,I-SYMPTOM
636,và,O
636,Các,B-SYMPTOM
636,hạch,I-SYMPTOM
636,bạch,I-SYMPTOM
636,huyết,I-SYMPTOM
636,nhẹ,I-SYMPTOM
636,phình,I-SYMPTOM
636,to,I-SYMPTOM
636,.,O
637,Cảm,O
637,giác,O
637,Khó,B-SYMPTOM
637,chịu,I-SYMPTOM
637,toàn,I-SYMPTOM
637,thân,I-SYMPTOM
637,cùng,O
637,với,O
637,Ho,B-SYMPTOM
637,nhẹ,I-SYMPTOM
637,.,O
638,Có,O
638,Chảy,B-SYMPTOM
638,nước,I-SYMPTOM
638,mũi,I-SYMPTOM
638,nhẹ,I-SYMPTOM
638,và,O
638,Đau,B-SYMPTOM
638,bụng,I-SYMPTOM
638,nhẹ,I-SYMPTOM
638,thoáng,I-SYMPTOM
638,qua,I-SYMPTOM
638,.,O
639,Tôi,O
639,bị,O
639,Ngứa,B-SYMPTOM
639,da,I-SYMPTOM
639,và,O
639,Mệt,B-SYMPTOM
639,mỏi,I-SYMPTOM
639,kéo,I-SYMPTOM
639,dài,I-SYMPTOM
639,.,O
640,Những,O
640,Mụn,B-SYMPTOM
640,nước,I-SYMPTOM
640,nhỏ,I-SYMPTOM
640,trên,I-SYMPTOM
640,nền,I-SYMPTOM
640,ban,I-SYMPTOM
640,đỏ,I-SYMPTOM
640,đã,O
640,hóa,B-SYMPTOM
640,đục,I-SYMPTOM
640,sau,I-SYMPTOM
640,1,I-SYMPTOM
640,–,I-SYMPTOM
640,2,I-SYMPTOM
640,ngày,I-SYMPTOM
640,.,O
641,Bây,O
641,giờ,O
641,chỉ,O
641,còn,O
641,Ngứa,B-SYMPTOM
641,tăng,I-SYMPTOM
641,khi,I-SYMPTOM
641,mồ,I-SYMPTOM
641,hôi,I-SYMPTOM
641,và,O
641,Nhức,B-SYMPTOM
641,đầu,I-SYMPTOM
641,nhẹ,I-SYMPTOM
641,.,O
642,Bệnh,O
642,của,O
642,tôi,O
642,có,O
642,phải,O
642,là,O
642,Thủy,B-DISEASE
642,đậu,I-DISEASE
642,không,O
642,?,O
643,Phát,B-SYMPTOM
643,ban,I-SYMPTOM
643,xuất,I-SYMPTOM
643,hiện,I-SYMPTOM
643,đầu,I-SYMPTOM
643,tiên,I-SYMPTOM
643,trên,I-SYMPTOM
643,mặt,I-SYMPTOM
643,–,I-SYMPTOM
643,thân,I-SYMPTOM
643,–,I-SYMPTOM
643,lưng,I-SYMPTOM
643,là,O
643,triệu,O
643,chứng,O
643,quan,O
643,trọng,O
643,.,O
644,Sau,O
644,đó,O
644,lan,B-SYMPTOM
644,ra,I-SYMPTOM
644,tay,I-SYMPTOM
644,chân,I-SYMPTOM
644,và,O
644,Sốt,B-SYMPTOM
644,nhẹ,I-SYMPTOM
644,hoặc,I-SYMPTOM
644,vừa,I-SYMPTOM
644,.,O
645,Hiện,O
645,tượng,O
645,Bóc,B-SYMPTOM
645,vảy,I-SYMPTOM
645,sau,I-SYMPTOM
645,vài,I-SYMPTOM
645,ngày,I-SYMPTOM
645,đã,O
645,xảy,O
645,ra,O
645,.,O
646,Tôi,O
646,vẫn,O
646,còn,O
646,Đau,B-SYMPTOM
646,cơ,I-SYMPTOM
646,toàn,I-SYMPTOM
646,thân,I-SYMPTOM
646,nhẹ,I-SYMPTOM
646,và,O
646,Mệt,B-SYMPTOM
646,mỏi,I-SYMPTOM
646,.,O
647,Ngứa,B-SYMPTOM
647,da,I-SYMPTOM
647,kèm,O
647,theo,O
647,Cảm,B-SYMPTOM
647,giác,I-SYMPTOM
647,khó,I-SYMPTOM
647,chịu,I-SYMPTOM
647,toàn,I-SYMPTOM
647,thân,I-SYMPTOM
647,.,O
648,Đau,B-SYMPTOM
648,bụng,I-SYMPTOM
648,nhẹ,I-SYMPTOM
648,thoáng,I-SYMPTOM
648,qua,I-SYMPTOM
648,và,O
648,Nôn,B-SYMPTOM
648,nhẹ,I-SYMPTOM
648,thoáng,I-SYMPTOM
648,qua,I-SYMPTOM
648,là,O
648,tình,O
648,trạng,O
648,của,O
648,tôi,O
648,.,O
649,Phát,B-SYMPTOM
649,ban,I-SYMPTOM
649,xuất,I-SYMPTOM
649,hiện,I-SYMPTOM
649,theo,I-SYMPTOM
649,từng,I-SYMPTOM
649,đợt,I-SYMPTOM
649,và,O
649,Chán,B-SYMPTOM
649,ăn,I-SYMPTOM
649,.,O
650,Các,B-SYMPTOM
650,hạch,I-SYMPTOM
650,bạch,I-SYMPTOM
650,huyết,I-SYMPTOM
650,nhẹ,I-SYMPTOM
650,phình,I-SYMPTOM
650,to,I-SYMPTOM
650,kèm,O
650,theo,O
650,Ho,B-SYMPTOM
650,nhẹ,I-SYMPTOM
650,.,O
651,Chào,O
651,bác,O
651,sĩ,O
651,,O
651,tôi,O
651,bị,O
651,đau,B-SYMPTOM
651,thắt,I-SYMPTOM
651,ngực,I-SYMPTOM
651,và,O
651,bị,O
651,đau,B-SYMPTOM
651,lan,I-SYMPTOM
651,lên,I-SYMPTOM
651,cổ,I-SYMPTOM
652,Tôi,O
652,bị,O
652,khó,B-SYMPTOM
652,thở,I-SYMPTOM
652,khi,I-SYMPTOM
652,gắng,I-SYMPTOM
652,sức,I-SYMPTOM
652,và,O
652,bị,O
652,cảm,B-SYMPTOM
652,giác,I-SYMPTOM
652,nghẹt,I-SYMPTOM
652,thở,I-SYMPTOM
653,Tôi,O
653,bị,O
653,hồi,B-SYMPTOM
653,hộp,I-SYMPTOM
653,và,O
653,bị,O
653,đau,B-SYMPTOM
653,lan,I-SYMPTOM
653,ra,I-SYMPTOM
653,cánh,I-SYMPTOM
653,tay,I-SYMPTOM
653,trái,I-SYMPTOM
654,Tôi,O
654,bị,O
654,tức,B-SYMPTOM
654,ngực,I-SYMPTOM
654,từng,I-SYMPTOM
654,đợt,I-SYMPTOM
654,và,O
654,bị,O
654,mệt,B-SYMPTOM
654,mỏi,I-SYMPTOM
654,nhanh,I-SYMPTOM
655,Tôi,O
655,bị,O
655,cảm,B-SYMPTOM
655,giác,I-SYMPTOM
655,ép,I-SYMPTOM
655,ngực,I-SYMPTOM
655,tăng,I-SYMPTOM
655,khi,I-SYMPTOM
655,vận,I-SYMPTOM
655,động,I-SYMPTOM
655,và,O
655,bị,O
655,vã,B-SYMPTOM
655,mồ,I-SYMPTOM
655,hôi,I-SYMPTOM
655,nhẹ,I-SYMPTOM
656,Tôi,O
656,bị,O
656,đau,B-SYMPTOM
656,ngực,I-SYMPTOM
656,xuất,I-SYMPTOM
656,hiện,I-SYMPTOM
656,khi,I-SYMPTOM
656,xúc,I-SYMPTOM
656,động,I-SYMPTOM
656,mạnh,I-SYMPTOM
656,và,O
656,bị,O
656,buồn,B-SYMPTOM
656,nôn,I-SYMPTOM
656,thoáng,I-SYMPTOM
656,qua,I-SYMPTOM
657,Tôi,O
657,bị,O
657,đánh,B-SYMPTOM
657,trống,I-SYMPTOM
