disease_id,disease_name,symptoms
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_kém_ngon,Uể_oải,Vết_loét,Mụn_nước_trên_chân,Đau_họng_nhẹ"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Giảm_ăn,Mệt_toàn_thân,Nuốt_vướng,Ban_đỏ,Mụn_nước_trong_miệng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Ăn_ít,Mệt_nhẹ,Đau_khi_ăn,Ngứa_tay,Mụn_nước_trên_tay"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_kém_ngon,Uể_oải,Khó_nuốt_thức_ăn,Ban_đỏ,Vết_loét"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Giảm_ăn,Mệt_toàn_thân,Đau_họng_nhẹ,Mụn_nước_trên_chân,Ngứa_vùng_miệng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Ăn_ít,Mệt_nhẹ,Rát_họng,Mụn_nước_trên_tay,Nuốt_đau"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Ăn_kém_ngon,Uể_oải,Vết_loét,Ngứa_chân,Ăn_ít"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Giảm_ăn,Mệt_toàn_thân,Đau_khi_nuốt,Ban_đỏ,Mụn_nước_trong_miệng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Ăn_ít,Mệt_nhẹ,Nuốt_vướng,Mụn_nước_trên_chân,Ngứa_tay"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Ăn_kém_ngon,Uể_oải,Khó_nuốt_thức_ăn,Vết_loét,Ban_đỏ"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Giảm_ăn,Mệt_toàn_thân,Đau_khi_ăn,Mụn_nước_trên_tay,Rát_họng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Ăn_ít,Mệt_nhẹ,Nuốt_đau,Mụn_nước_trên_chân,Ngứa_vùng_miệng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Ăn_kém_ngon,Uể_oải,Đau_họng_nhẹ,Ban_đỏ,Vết_loét"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Giảm_ăn,Mệt_toàn_thân,Rát_họng,Mụn_nước_trên_tay,Đau_khi_nuốt"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Ăn_ít,Mệt_nhẹ,Mụn_nước_trong_miệng,Ngứa_chân,Nuốt_vướng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Ăn_kém_ngon,Uể_oải,Vết_loét,Mụn_nước_trên_chân,Khó_nuốt_thức_ăn"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Giảm_ăn,Mệt_toàn_thân,Ban_đỏ,Đau_khi_ăn,Đau_họng_nhẹ"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_ít,Mệt_nhẹ,Mụn_nước_trên_tay,Ngứa_tay,Rát_họng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Ăn_kém_ngon,Uể_oải,Vết_loét,Mụn_nước_trong_miệng,Nuốt_đau"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Giảm_ăn,Mệt_toàn_thân,Đau_khi_nuốt,Mụn_nước_trên_chân,Ngứa_vùng_miệng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_ít,Mệt_nhẹ,Nuốt_vướng,Ban_đỏ,Ăn_kém_ngon"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Ăn_kém_ngon,Uể_oải,Khó_nuốt_thức_ăn,Mụn_nước_trên_tay,Vết_loét"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Giảm_ăn,Mệt_toàn_thân,Đau_họng_nhẹ,Mụn_nước_trên_chân,Đau_khi_ăn"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_ít,Mệt_nhẹ,Rát_họng,Ngứa_tay,Mụn_nước_trong_miệng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Ăn_kém_ngon,Uể_oải,Nuốt_đau,Ban_đỏ,Ngứa_chân"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Giảm_ăn,Mệt_toàn_thân,Mụn_nước_trên_tay,Vết_loét,Nuốt_vướng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_ít,Mệt_nhẹ,Đau_khi_nuốt,Mụn_nước_trên_chân,Khó_nuốt_thức_ăn"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Ăn_kém_ngon,Uể_oải,Ngứa_vùng_miệng,Ban_đỏ,Đau_họng_nhẹ"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Giảm_ăn,Mệt_toàn_thân,Đau_khi_ăn,Mụn_nước_trong_miệng,Rát_họng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_ít,Mệt_nhẹ,Vết_loét,Mụn_nước_trên_tay,Ăn_kém_ngon"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Ăn_kém_ngon,Uể_oải,Nuốt_đau,Ngứa_chân,Nuốt_vướng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Giảm_ăn,Mệt_toàn_thân,Mụn_nước_trên_chân,Ban_đỏ,Đau_khi_nuốt"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_ít,Mệt_nhẹ,Khó_nuốt_thức_ăn,Ngứa_tay,Vết_loét"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Ăn_kém_ngon,Uể_oải,Đau_họng_nhẹ,Mụn_nước_trong_miệng,Ngứa_vùng_miệng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Giảm_ăn,Mệt_toàn_thân,Rát_họng,Mụn_nước_trên_tay,Đau_khi_ăn"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_ít,Mệt_nhẹ,Vết_loét,Mụn_nước_trên_chân,Nuốt_đau"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Ăn_kém_ngon,Uể_oải,Nuốt_vướng,Ban_đỏ,Khó_nuốt_thức_ăn"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Giảm_ăn,Mệt_toàn_thân,Đau_khi_nuốt,Mụn_nước_trên_tay,Ngứa_tay"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_ít,Mệt_nhẹ,Khó_nuốt_thức_ăn,Mụn_nước_trong_miệng,Ngứa_chân"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Ăn_kém_ngon,Uể_oải,Đau_họng_nhẹ,Vết_loét,Mụn_nước_trên_chân"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Giảm_ăn,Mệt_toàn_thân,Rát_họng,Ban_đỏ,Đau_khi_ăn"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_ít,Mệt_nhẹ,Nuốt_đau,Mụn_nước_trên_tay,Ngứa_vùng_miệng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Ăn_kém_ngon,Uể_oải,Nuốt_vướng,Mụn_nước_trong_miệng,Vết_loét"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Ăn_ít,Mệt_nhẹ,Đau_khi_nuốt,Mụn_nước_trên_chân,Ban_đỏ"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_kém_ngon,Uể_oải,Khó_nuốt_thức_ăn,Ngứa_tay,Đau_họng_nhẹ"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Giảm_ăn,Mệt_toàn_thân,Đau_khi_ăn,Mụn_nước_trên_tay,Rát_họng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Ăn_ít,Mệt_nhẹ,Vết_loét,Mụn_nước_trong_miệng,Nuốt_đau"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_kém_ngon,Uể_oải,Nuốt_vướng,Mụn_nước_trên_chân,Ngứa_chân"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Giảm_ăn,Mệt_toàn_thân,Đau_khi_nuốt,Ban_đỏ,Khó_nuốt_thức_ăn"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Ăn_ít,Mệt_nhẹ,Đau_họng_nhẹ,Mụn_nước_trên_tay,Vết_loét"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_kém_ngon,Uể_oải,Rát_họng,Mụn_nước_trên_chân,Đau_khi_ăn"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Giảm_ăn,Mệt_toàn_thân,Mụn_nước_trong_miệng,Ngứa_vùng_miệng,Ăn_ít"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Ăn_ít,Mệt_nhẹ,Nuốt_đau,Ban_đỏ,Mụn_nước_trên_tay"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_kém_ngon,Uể_oải,Vết_loét,Ngứa_tay,Sốt_nhẹ"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Giảm_ăn,Mệt_toàn_thân,Đau_khi_nuốt,Mụn_nước_trên_chân,Nuốt_vướng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Ăn_ít,Mệt_nhẹ,Khó_nuốt_thức_ăn,Mụn_nước_trong_miệng,Đau_họng_nhẹ"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_kém_ngon,Uể_oải,Đau_khi_ăn,Vết_loét,Rát_họng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Giảm_ăn,Mệt_toàn_thân,Mụn_nước_trên_tay,Ban_đỏ,Nuốt_đau"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Ăn_ít,Mệt_nhẹ,Ngứa_chân,Mụn_nước_trên_chân,Đau_khi_nuốt"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_kém_ngon,Uể_oải,Ngứa_vùng_miệng,Vết_loét,Khó_nuốt_thức_ăn"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Giảm_ăn,Mệt_toàn_thân,Mụn_nước_trong_miệng,Ban_đỏ,Sốt_vừa"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Ăn_ít,Mệt_nhẹ,Đau_họng_nhẹ,Mụn_nước_trên_tay,Đau_khi_ăn"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_kém_ngon,Uể_oải,Rát_họng,Mụn_nước_trên_chân,Nuốt_vướng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Giảm_ăn,Mệt_toàn_thân,Nuốt_đau,Mụn_nước_trong_miệng,Vết_loét"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Ăn_ít,Mệt_nhẹ,Đau_khi_nuốt,Ban_đỏ,Ngứa_tay"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_kém_ngon,Uể_oải,Khó_nuốt_thức_ăn,Mụn_nước_trên_tay,Ngứa_chân"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Giảm_ăn,Mệt_toàn_thân,Đau_họng_nhẹ,Mụn_nước_trên_chân,Đau_khi_ăn"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Ăn_ít,Mệt_nhẹ,Rát_họng,Mụn_nước_trong_miệng,Ngứa_vùng_miệng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_kém_ngon,Uể_oải,Nuốt_đau,Ban_đỏ,Vết_loét"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Giảm_ăn,Mệt_toàn_thân,Nuốt_vướng,Mụn_nước_trên_tay,Khó_nuốt_thức_ăn"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Ăn_ít,Mệt_nhẹ,Đau_khi_nuốt,Mụn_nước_trên_chân,Đau_họng_nhẹ"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_kém_ngon,Uể_oải,Khó_nuốt_thức_ăn,Mụn_nước_trong_miệng,Rát_họng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Giảm_ăn,Mệt_toàn_thân,Đau_khi_ăn,Ban_đỏ,Nuốt_đau"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Ăn_ít,Mệt_nhẹ,Vết_loét,Mụn_nước_trên_tay,Nuốt_vướng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_kém_ngon,Uể_oải,Đau_họng_nhẹ,Mụn_nước_trên_chân,Đau_khi_nuốt"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Giảm_ăn,Mệt_toàn_thân,Rát_họng,Mụn_nước_trong_miệng,Khó_nuốt_thức_ăn"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Ăn_ít,Mệt_nhẹ,Nuốt_đau,Ban_đỏ,Đau_khi_ăn"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_kém_ngon,Uể_oải,Nuốt_vướng,Mụn_nước_trên_tay,Vết_loét"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Giảm_ăn,Mệt_toàn_thân,Đau_khi_nuốt,Mụn_nước_trên_chân,Ngứa_vùng_miệng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Ăn_ít,Mệt_nhẹ,Khó_nuốt_thức_ăn,Mụn_nước_trong_miệng,Ban_đỏ"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_kém_ngon,Uể_oải,Đau_họng_nhẹ,Vết_loét,Ngứa_tay"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Giảm_ăn,Mệt_toàn_thân,Rát_họng,Mụn_nước_trên_tay,Ngứa_chân"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Ăn_ít,Mệt_nhẹ,Nuốt_đau,Mụn_nước_trên_chân,Đau_khi_ăn"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_kém_ngon,Uể_oải,Nuốt_vướng,Mụn_nước_trong_miệng,Vết_loét"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Giảm_ăn,Mệt_toàn_thân,Đau_khi_nuốt,Ban_đỏ,Khó_nuốt_thức_ăn"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Ăn_ít,Mệt_nhẹ,Đau_họng_nhẹ,Mụn_nước_trên_tay,Ngứa_vùng_miệng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_kém_ngon,Uể_oải,Rát_họng,Mụn_nước_trên_chân,Nuốt_đau"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Giảm_ăn,Mệt_toàn_thân,Đau_khi_ăn,Mụn_nước_trong_miệng,Nuốt_vướng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Ăn_ít,Mệt_nhẹ,Vết_loét,Ban_đỏ,Đau_khi_nuốt"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_kém_ngon,Uể_oải,Khó_nuốt_thức_ăn,Mụn_nước_trên_tay,Rát_họng"
D008,Bệnh Tay - Chân - Miệng,"Sốt_cao,Giảm_ăn,Mệt_toàn_thân,Đau_họng_nhẹ,Mụn_nước_trên_chân,Vết_loét"
D008,Bệnh Tay - Chân - Miệng,"Sốt_nhẹ,Ăn_ít,Mệt_nhẹ,Nuốt_đau,Mụn_nước_trong_miệng,Đau_khi_ăn"
D008,Bệnh Tay - Chân - Miệng,"Sốt_vừa,Ăn_kém_ngon,Uể_oải,Nuốt_vướng,Ban_đỏ,Khó_nuốt_thức_ăn"
D009,Viêm Kết Mạc,"đỏ_mắt_nhẹ,ngứa_nhẹ,khó_chịu_mắt,chảy_nước_mắt_nhẹ,mí_sưng_nhẹ,dịch_trong,sợ_ánh_sáng_nhẹ,cộm_mắt"
D009,Viêm Kết Mạc,"đỏ_toàn_bộ_kết_mạc,ngứa_dữ_dội,nhiều_nước_mắt,mí_sưng_nhẹ,dịch_đặc_màu_vàng/xanh,sợ_ánh_sáng_nhiều,khó_mở_mắt_khi_thức_dậy,khó_chịu_mắt"
D009,Viêm Kết Mạc,"mắt_đỏ_nhiều,ngứa_nhẹ,mắt_ướt_liên_tục,mí_sưng_nhẹ,dịch_trong,ghèn_mắt,chói_mắt,khô_nhẹ,nhức_nhẹ_quanh_mắt"
D009,Viêm Kết Mạc,"đỏ_mắt_nhẹ,khó_chịu_mắt,chảy_nước_mắt_nhẹ,sưng_nặng,dịch_trong,vướng_mắt,mở_mắt_khó_vào_sáng"
D009,Viêm Kết Mạc,"đỏ_toàn_bộ_kết_mạc,ngứa_dữ_dội,nhiều_nước_mắt,mí_mắt_căng,dịch_đặc_màu_vàng/xanh,sợ_ánh_sáng_nhiều,cảm_giác_có_vật_lạ,khô_nhiều"
D009,Viêm Kết Mạc,"mắt_đỏ_nhiều,ngứa_nhẹ,khó_chịu_mắt,mí_sưng_nhẹ,dịch_trong,chói_mắt,vướng_mắt"
D009,Viêm Kết Mạc,"đỏ_mắt_nhẹ,ngứa_nhẹ,chảy_nước_mắt_nhẹ,mí_mắt_căng,ghèn_mắt,sợ_ánh_sáng_nhẹ,cộm_mắt,khó_chịu_mắt"
D009,Viêm Kết Mạc,"đỏ_toàn_bộ_kết_mạc,nhiều_nước_mắt,sưng_nặng,dịch_đặc_màu_vàng/xanh,sợ_ánh_sáng_nhiều,khó_mở_mắt_khi_thức_dậy"
D009,Viêm Kết Mạc,"mắt_đỏ_nhiều,khó_chịu_mắt,mắt_ướt_liên_tục,mí_sưng_nhẹ,dịch_trong,chói_mắt,cảm_giác_có_vật_lạ,khô_nhẹ,nhức_đầu_do_căng_mắt"
D009,Viêm Kết Mạc,"đỏ_mắt_nhẹ,ngứa_dữ_dội,chảy_nước_mắt_nhẹ,mí_mắt_căng,dịch_đặc_màu_vàng/xanh,vướng_mắt,mở_mắt_khó_vào_sáng,nhức_nhẹ_quanh_mắt"
D009,Viêm Kết Mạc,"đỏ_toàn_bộ_kết_mạc,khó_chịu_mắt,nhiều_nước_mắt,mí_sưng_nhẹ,dịch_trong,sợ_ánh_sáng_nhiều,cộm_mắt,khô_nhiều"
D009,Viêm Kết Mạc,"mắt_đỏ_nhiều,ngứa_nhẹ,mắt_ướt_liên_tục,sưng_nặng,dịch_đặc_màu_vàng/xanh,ghèn_mắt,chói_mắt,khó_chịu_mắt"
D009,Viêm Kết Mạc,"đỏ_mắt_nhẹ,ngứa_dữ_dội,chảy_nước_mắt_nhẹ,mí_mắt_căng,dịch_trong,sợ_ánh_sáng_nhẹ,vướng_mắt,nhức_đầu_do_căng_mắt"
D009,Viêm Kết Mạc,"đỏ_toàn_bộ_kết_mạc,khó_chịu_mắt,nhiều_nước_mắt,mí_sưng_nhẹ,dịch_đặc_màu_vàng/xanh,cảm_giác_có_vật_lạ,khó_mở_mắt_khi_thức_dậy,nhức_nhẹ_quanh_mắt"
D009,Viêm Kết Mạc,"mắt_đỏ_nhiều,ngứa_nhẹ,mắt_ướt_liên_tục,sưng_nặng,dịch_trong,sợ_ánh_sáng_nhiều,cộm_mắt,khô_nhẹ"
D009,Viêm Kết Mạc,"đỏ_mắt_nhẹ,ngứa_nhẹ,khó_chịu_mắt,chảy_nước_mắt_nhẹ,mí_mắt_căng,ghèn_mắt,chói_mắt,khó_chịu_mắt"
D009,Viêm Kết Mạc,"đỏ_toàn_bộ_kết_mạc,ngứa_dữ_dội,nhiều_nước_mắt,mí_sưng_nhẹ,dịch_đặc_màu_vàng/xanh,vướng_mắt,mở_mắt_khó_vào_sáng,khô_nhiều"
D009,Viêm Kết Mạc,"mắt_đỏ_nhiều,khó_chịu_mắt,mắt_ướt_liên_tục,sưng_nặng,dịch_trong,cảm_giác_có_vật_lạ,nhức_đầu_do_căng_mắt"
D009,Viêm Kết Mạc,"đỏ_mắt_nhẹ,ngứa_nhẹ,chảy_nước_mắt_nhẹ,mí_sưng_nhẹ,dịch_đặc_màu_vàng/xanh,sợ_ánh_sáng_nhẹ,cộm_mắt,nhức_nhẹ_quanh_mắt"
D009,Viêm Kết Mạc,"đỏ_toàn_bộ_kết_mạc,ngứa_dữ_dội,nhiều_nước_mắt,mí_mắt_căng,dịch_trong,chói_mắt,khó_mở_mắt_khi_thức_dậy,khô_nhẹ"
D009,Viêm Kết Mạc,"mắt_đỏ_nhiều,khó_chịu_mắt,mắt_ướt_liên_tục,sưng_nặng,dịch_đặc_màu_vàng/xanh,ghèn_mắt,vướng_mắt,khó_chịu_mắt"
D009,Viêm Kết Mạc,"đỏ_mắt_nhẹ,ngứa_nhẹ,chảy_nước_mắt_nhẹ,mí_sưng_nhẹ,dịch_trong,cảm_giác_có_vật_lạ,nhức_đầu_do_căng_mắt"
D009,Viêm Kết Mạc,"đỏ_toàn_bộ_kết_mạc,ngứa_dữ_dội,nhiều_nước_mắt,mí_mắt_căng,dịch_đặc_màu_vàng/xanh,sợ_ánh_sáng_nhiều,mở_mắt_khó_vào_sáng,khô_nhiều"
D009,Viêm Kết Mạc,"mắt_đỏ_nhiều,khó_chịu_mắt,mắt_ướt_liên_tục,sưng_nặng,dịch_trong,cộm_mắt,nhức_nhẹ_quanh_mắt"
D009,Viêm Kết Mạc,"đỏ_mắt_nhẹ,ngứa_nhẹ,chảy_nước_mắt_nhẹ,mí_sưng_nhẹ,dịch_đặc_màu_vàng/xanh,ghèn_mắt,chói_mắt,khô_nhẹ"
D009,Viêm Kết Mạc,"đỏ_toàn_bộ_kết_mạc,ngứa_dữ_dội,nhiều_nước_mắt,mí_mắt_căng,dịch_trong,vướng_mắt,khó_mở_mắt_khi_thức_dậy,khó_chịu_mắt"
D009,Viêm Kết Mạc,"mắt_đỏ_nhiều,khó_chịu_mắt,mắt_ướt_liên_tục,sưng_nặng,dịch_đặc_màu_vàng/xanh,sợ_ánh_sáng_nhiều,cảm_giác_có_vật_lạ,nhức_đầu_do_căng_mắt"
D009,Viêm Kết Mạc,"đỏ_mắt_nhẹ,ngứa_nhẹ,chảy_nước_mắt_nhẹ,mí_sưng_nhẹ,dịch_trong,cộm_mắt,nhức_nhẹ_quanh_mắt"
D009,Viêm Kết Mạc,"đỏ_toàn_bộ_kết_mạc,ngứa_dữ_dội,nhiều_nước_mắt,mí_mắt_căng,dịch_đặc_màu_vàng/xanh,chói_mắt,mở_mắt_khó_vào_sáng,khô_nhiều"
D009,Viêm Kết Mạc,"mắt_đỏ_nhiều,khó_chịu_mắt,mắt_ướt_liên_tục,sưng_nặng,dịch_trong,ghèn_mắt,vướng_mắt,khô_nhẹ"
D009,Viêm Kết Mạc,"đỏ_mắt_nhẹ,ngứa_nhẹ,chảy_nước_mắt_nhẹ,mí_sưng_nhẹ,dịch_đặc_màu_vàng/xanh,sợ_ánh_sáng_nhẹ,cảm_giác_có_vật_lạ,khó_chịu_mắt"
D009,Viêm Kết Mạc,"đỏ_toàn_bộ_kết_mạc,ngứa_dữ_dội,nhiều_nước_mắt,mí_mắt_căng,dịch_trong,sợ_ánh_sáng_nhiều,khó_mở_mắt_khi_thức_dậy,nhức_đầu_do_căng_mắt"
D009,Viêm Kết Mạc,"mắt_đỏ_nhiều,khó_chịu_mắt,mắt_ướt_liên_tục,sưng_nặng,dịch_đặc_màu_vàng/xanh,cộm_mắt,nhức_nhẹ_quanh_mắt"
D009,Viêm Kết Mạc,"đỏ_mắt_nhẹ,ngứa_nhẹ,chảy_nước_mắt_nhẹ,mí_sưng_nhẹ,dịch_trong,chói_mắt,vướng_mắt,khô_nhiều"
D009,Viêm Kết Mạc,"đỏ_toàn_bộ_kết_mạc,ngứa_dữ_dội,nhiều_nước_mắt,mí_mắt_căng,dịch_đặc_màu_vàng/xanh,ghèn_mắt,cảm_giác_có_vật_lạ,mở_mắt_khó_vào_sáng"
D009,Viêm Kết Mạc,"mắt_đỏ_nhiều,khó_chịu_mắt,mắt_ướt_liên_tục,sưng_nặng,dịch_trong,sợ_ánh_sáng_nhẹ,cộm_mắt,khó_chịu_mắt"
D009,Viêm Kết Mạc,"đỏ_mắt_nhẹ,ngứa_nhẹ,chảy_nước_mắt_nhẹ,mí_sưng_nhẹ,dịch_đặc_màu_vàng/xanh,sợ_ánh_sáng_nhiều,khó_mở_mắt_khi_thức_dậy,nhức_đầu_do_căng_mắt"
D009,Viêm Kết Mạc,"đỏ_toàn_bộ_kết_mạc,ngứa_dữ_dội,nhiều_nước_mắt,mí_mắt_căng,dịch_trong,chói_mắt,nhức_nhẹ_quanh_mắt"
D009,Viêm Kết Mạc,"mắt_đỏ_nhiều,khó_chịu_mắt,mắt_ướt_liên_tục,sưng_nặng,dịch_đặc_màu_vàng/xanh,ghèn_mắt,vướng_mắt,khô_nhẹ"
D009,Viêm Kết Mạc,"đỏ_mắt_nhẹ,ngứa_nhẹ,chảy_nước_mắt_nhẹ,mí_sưng_nhẹ,dịch_trong,cảm_giác_có_vật_lạ,mở_mắt_khó_vào_sáng,khô_nhiều"
D009,Viêm Kết Mạc,"đỏ_toàn_bộ_kết_mạc,ngứa_dữ_dội,nhiều_nước_mắt,mí_mắt_căng,dịch_đặc_màu_vàng/xanh,sợ_ánh_sáng_nhẹ,cộm_mắt,khó_chịu_mắt"
D009,Viêm Kết Mạc,"mắt_đỏ_nhiều,khó_chịu_mắt,mắt_ướt_liên_tục,sưng_nặng,dịch_trong,chói_mắt,khó_mở_mắt_khi_thức_dậy,nhức_đầu_do_căng_mắt"
D009,Viêm Kết Mạc,"đỏ_mắt_nhẹ,ngứa_nhẹ,chảy_nước_mắt_nhẹ,mí_sưng_nhẹ,dịch_đặc_màu_vàng/xanh,sợ_ánh_sáng_nhiều,vướng_mắt,nhức_nhẹ_quanh_mắt"
D009,Viêm Kết Mạc,"đỏ_toàn_bộ_kết_mạc,ngứa_dữ_dội,nhiều_nước_mắt,mí_mắt_căng,dịch_trong,ghèn_mắt,cảm_giác_có_vật_lạ,khô_nhẹ"
D009,Viêm Kết Mạc,"mắt_đỏ_nhiều,khó_chịu_mắt,mắt_ướt_liên_tục,sưng_nặng,dịch_đặc_màu_vàng/xanh,mở_mắt_khó_vào_sáng,khô_nhiều"
D009,Viêm Kết Mạc,"đỏ_mắt_nhẹ,ngứa_nhẹ,chảy_nước_mắt_nhẹ,mí_sưng_nhẹ,dịch_trong,cộm_mắt,khó_chịu_mắt"
D009,Viêm Kết Mạc,"đỏ_toàn_bộ_kết_mạc,ngứa_dữ_dội,nhiều_nước_mắt,mí_mắt_căng,dịch_đặc_màu_vàng/xanh,chói_mắt,khó_mở_mắt_khi_thức_dậy,nhức_đầu_do_căng_mắt"
D009,Viêm Kết Mạc,"mắt_đỏ_nhiều,khó_chịu_mắt,mắt_ướt_liên_tục,sưng_nặng,dịch_trong,vướng_mắt,nhức_nhẹ_quanh_mắt"
D009,Viêm Kết Mạc,"đỏ_mắt_nhẹ,ngứa_nhẹ,chảy_nước_mắt_nhẹ,mí_sưng_nhẹ,dịch_đặc_màu_vàng/xanh,cảm_giác_có_vật_lạ,khô_nhẹ"
D009,Viêm Kết Mạc,"đỏ_toàn_bộ_kết_mạc,ngứa_dữ_dội,nhiều_nước_mắt,mí_mắt_căng,dịch_trong,sợ_ánh_sáng_nhiều,mở_mắt_khó_vào_sáng,khô_nhiều"
D009,Viêm Kết Mạc,"mắt_đỏ_nhiều,khó_chịu_mắt,mắt_ướt_liên_tục,sưng_nặng,dịch_đặc_màu_vàng/xanh,ghèn_mắt,cộm_mắt,khó_chịu_mắt"
